Open,High,Low,Close,Adj Close,Volume
2416.0,2416.0,2416.0,2416.0,2416.0,2416.0
186.27114660016557,189.5782242562086,182.91663908236757,186.40365078187088,186.40365078187088,5572721.688741722
118.74016318157172,120.89232871387047,116.85759099326673,119.13601997634152,119.13601997634152,4987809.151888423
16.139999,16.629999,14.98,15.8,15.8,118500.0
34.3424985,34.897501250000005,33.587500500000004,34.400002,34.400002,1899275.0
213.03500350000002,216.7450025,208.8700025,212.960007,212.960007,4578400.0
266.450012,270.92751275,262.10250075,266.774994,266.774994,7361150.0
673.690002,786.140015,673.52002,780.0,780.0,47065000.0
